y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
-9.518102933189953,0.6767976410397689,2.2333399278451638,1.7043761629520457,0.41016333077310774,1.4525391940514414,0.27406951333692214,1.841471243387372,0.39401383297030657,1.306154771563175,-0.022637618849290553,0.49644740515225316,1.337423819060336,1.2384303336807796,-0.6690225234984115,-0.26803996940468755,1.0502917519115178,-0.644311031242155,-0.23852693285647933,0.04816062218733263,-0.2683967876314965,-1.8356265680022366,-2.3734888941779877,0.7021563787286844,0.5386731633465565,-1.7705674783438143,-0.643736162206995,-0.4682519339335072,-0.46320233890395174,-1.1409005628030149,-1.0499690787748972,-2.186071666071095,-1.2623301083905791,-0.06402439108363826,0.5670088066169051,-0.33018139934627194,-0.0718147389177447,-0.7591481286130566,0.019041587171766308,0.40572778446408364,1.3448583357835902
5.598441094243221,-1.2514125939200749,-0.46549454139783003,-0.09862519266549462,-1.0573968529155022,-1.307347942403278,-0.8080694995213171,-0.5920716995995499,0.7077728794675182,-0.8512568457713519,-1.0511986957345398,-1.8998812130793676,-2.55033246817996,-1.3271049382247164,-0.29300577955553897,-0.79095378602883,-1.4068223635211536,0.15968314539784192,-0.19081901872555057,0.2336695684655961,-0.04571965510465005,-0.45825787432023585,-0.9338074811434494,-0.20341948028315568,0.7471080993927338,0.17759657613655142,0.8655263454629158,0.8043503264787151,0.14153360541729373,1.201217030352354,0.7200782142642733,0.5976068463081488,1.2120695875971164,-0.5718567583466204,0.00594595399209319,-0.1471438678346474,-0.9037490954851128,0.05947098057630077,-0.4489122312548109,0.6957741612787852,0.36677656199339664
-2.214008027054704,-0.18808463585998092,0.5527369531570973,0.9363769427820302,1.0481151825222432,-0.2329767626797131,-0.6239664770999435,1.4879426990160665,0.591843653542726,0.4066039861583938,-0.6160483571401575,-1.2346907133970255,-0.8309321558130007,-0.5718079677804956,-0.7279829487351666,0.03439592588133347,-2.499878613369684,1.6595599278835385,0.9291459896985687,2.481314444029598,0.8463133854012165,-0.21485475597514692,0.8026303702631667,-0.12051033009149369,1.9605346971429145,-1.4532225058874517,-0.010483061169816753,0.4851912052317105,0.6324696621401517,0.06308202065846537,-0.3916218673629119,-1.0200079204075851,1.0624064149664962,1.7815410908918323,0.12318568357498864,-0.7627642248043546,0.5742327229605221,-0.23154267552807836,0.27754393154821605,0.5137144870665162,-0.015195040059663694
-5.119292590338643,-0.18086190367259183,-0.7102077211023221,-0.8996656403129243,-0.4425992654010647,-0.06564433109956325,-1.2995126799906613,-1.279626183219003,-0.2668634883763986,0.5121722279429022,-0.704456368927429,-2.3217477790001557,-0.4868189766875789,-1.1110362561910156,-1.5998471204073315,-0.9734019084547852,-0.5282241677140572,0.4479417418061522,1.5813070481540017,-0.18708341856133953,0.43948183846916716,0.5782346561092532,1.7280883188702647,1.7957553931204968,0.2722765703306119,0.4497628502267492,-1.2946739816702197,1.1159002952992154,0.3104680602075298,-0.6208121811408133,-0.14359031636028108,-0.3004957470424411,-0.5152567645543503,-0.10106645310033796,-1.6653123403959862,-1.5620147443341597,-1.4780197529633277,-1.3079852436874817,-2.6375166787057616,-1.717087162131383,-3.503325676237822
-7.3452277433940525,-1.6767781035821472,0.37487585069469315,0.578289861750129,-0.7362397535686173,0.10887124135912381,-1.4984029874127247,-0.04137337415174923,-1.3403451189955429,2.016727038801321,0.23668555346046538,0.320701800656182,1.6335347633355408,0.7362750136725498,-0.23921878537133368,2.705531341597798,1.2782481582311627,-0.3482391476952026,-0.6411608537705284,0.5710453605575047,0.17447076553019802,0.6419965107223587,-0.621335576432593,-0.21737136370620003,-0.38872192053406207,0.5259953566356534,1.1944266825347771,2.888510348857438,1.940340429898325,1.8517383430920944,1.9717141784833025,0.67663434945368,1.7397727156312777,0.38798245700417006,-1.348134018723474,-0.3302450908719812,-0.4635531949270631,0.19265099346984496,0.4065769164365336,-0.2725852612611521,0.9134765740771345
-2.1466919682429646,1.5990558426939114,1.5084451178074039,0.7780009642440806,1.3709324981176534,0.8727808541966499,0.7917220093899395,1.06796328621796,1.1612582385823325,1.6696544791330874,-0.026684620896678602,1.8606099201081805,0.365751229706036,-0.10236080563461354,1.3171223155277203,1.187499546732978,1.0320248542273094,-0.7253627911486697,-0.13342288844264424,-0.8056179745040153,0.0465650388088033,-0.2712077382247444,-1.028170261890619,0.8806507732306683,-1.5345962180216004,0.48444104728120146,-1.3656228710298324,-1.099835999830306,-2.2295292567122256,-0.5806853868055767,-1.280787841566455,-1.2705117087304054,-2.4099087768149428,-1.0684455689398422,0.3136022318412965,-1.026365537073045,0.19465368216315537,-0.9364017414840274,-0.5127720920496317,0.32532857284405603,1.3847733400021514
4.318423236738375,-0.724743082634151,0.9280692182166025,0.24936457654378513,0.4189262136987321,-2.038464005250952,-0.23528199647657308,1.110354202840959,-0.12200427113746896,-0.05801881693110499,-0.17062583083345395,-0.7477773920162596,-1.009083297515317,-0.44940199312621404,-1.1473216828870105,-0.7371487181839602,0.2952654864122418,-1.6720493857835295,-0.7474918292214504,-0.9084489279209551,0.31772267966585516,-2.8863930697779594,-1.5491200354338255,-0.42721030500802626,-0.3585521390242332,-0.593891761112164,1.0542195377274273,0.26585374943950163,0.423110426160827,0.6915461953539183,-0.3545114211971384,2.0680297342308025,0.37101626102603497,-0.8215488129104787,-1.808996127599237,-1.411175961674304,-1.3444140210862852,-1.2673348475021877,-1.4240028631123576,-1.3672574729140918,-1.4061623283475615
4.848006819821364,-0.6216694292743703,-0.004759203714086508,1.0403823931438734,-0.9389287074258894,-0.6929736289109996,-0.4392017901243888,-0.08605547886430895,-0.17004382932440873,-1.2896617740604377,-0.8416599958602959,-1.4238489570980228,-1.3858004388509781,-2.267690694600694,-0.3229901939125507,-1.2434359341600634,-2.0007784247950755,-0.7200385189586213,-0.9114426435956574,-0.8314709591312156,-0.8641192655877484,-0.4483299586704953,-0.908725455395399,0.011307567386283643,-1.1623208987522358,0.5535180683007079,0.9274107880950354,0.257664019174573,-0.713746908425799,0.13090807159023912,0.9322853916435121,-0.18633635099092025,0.27535226582347727,0.6467325050137187,-0.25233780833041003,0.7799413286813637,0.4146519580498432,-0.4321368850656999,0.8486766446443013,0.18941451362917958,0.32659429696050196
-11.390266637117238,-0.6674823458310548,-0.510553152408485,-1.2315985858144578,-1.5578668367068296,-0.6868092507187309,-0.8455892023908879,-1.6315632486370097,-1.6186580845742458,0.7646023914503918,0.09594696571385233,0.7693226217021567,0.6810243516291428,0.17649367977698885,0.09623801573928448,1.4438683866837796,0.4997599973555763,-0.1228188320004984,1.6837700819278054,0.0844764802789138,0.8107241342624059,1.08773058452089,0.8247256548237483,1.3799904584775753,0.8502160595989791,0.7021427399257745,-1.4975955535059091,1.311039671468415,0.9928904055004814,-0.6163541947874105,0.050631784801898685,-0.04438646349655747,-0.604471189471706,0.987325418217609,0.786573610551778,-0.04126252773903938,-0.2672770147648441,-0.12814743962341932,-0.2252974693775398,0.35237363336579214,0.3481013107448705
10.835006317306666,1.4559706049609722,0.3718094775170369,0.6736541286454663,1.6360157510486786,1.7111086989613038,0.6152468034767482,0.7475129640878749,1.0733105426795586,0.5719420847929938,-0.7321668913481786,0.5436204548100616,0.4687068198032112,0.9105067576692194,0.2965917691130199,0.6206422541904862,0.8637533469439579,0.5828252409961523,-1.678158520788428,-1.2444993578959123,-1.3680845333466598,-0.8850767202233641,-1.3302076433617678,-0.7137783975635902,0.8282823607727559,-0.3213481226457291,-0.7631928384855098,0.03595618729790302,-0.724354653026024,0.281480795280984,0.25958662256028037,0.9029122895751229,-0.11728566986638664,0.07103656773668576,1.2159648551801048,-0.1809277851855115,0.6179550056707931,0.32021243048648074,0.6565560252655667,1.621795722628792,0.3998107614069563
