temperature,consumption_q05,consumption_q50,consumption_q95,high_demand_prob_q05,high_demand_prob_q50,high_demand_prob_q95
0.0,46.105898107908175,49.01426600007953,51.13787848983202,0.9010459238346109,0.9707196229296082,0.9964006890233328
0.2222222222222222,45.55794318354,48.217579344371224,50.257533643419514,0.8897353678735999,0.9659345075404007,0.9955220457778636
0.4444444444444444,45.12126045857632,47.48057504757277,49.39838908377495,0.8749513637247691,0.9604872278312504,0.9942897445059304
0.6666666666666666,44.660131341596646,46.76321738920638,48.556359003900496,0.8599497885037177,0.9545328645197164,0.9929966362252084
0.8888888888888888,44.123315285404686,46.0816775713063,47.735628297673486,0.8490098945443895,0.9481789107700933,0.9916030636990357
1.1111111111111112,43.523763481022804,45.3821646405703,46.93947727028929,0.8328880410777633,0.9396454856420067,0.9897327662484044
1.3333333333333333,43.004114426863744,44.711851077155536,46.22484390121347,0.8161877043690602,0.9310115733490127,0.9870922484113549
1.5555555555555554,42.43901398605254,44.056712450437786,45.54828153597205,0.7971114232380804,0.9207276653823141,0.9835497069677137
1.7777777777777777,41.86886797610806,43.42596393383625,44.96007531895786,0.777537321743276,0.9095986049354503,0.9804176390382534
2.0,41.316371237392296,42.824104312551555,44.3454528894163,0.7634511366964758,0.8967348201782083,0.9767612476713329
2.2222222222222223,40.77812783118159,42.23079931706164,43.740690768335966,0.7479503291291852,0.8827486730300277,0.9719216973140361
2.444444444444444,40.27646489159899,41.66348200040943,43.11527290855189,0.7301610106117785,0.8685727826379137,0.9647410593442136
2.6666666666666665,39.8136438184702,41.10291794749946,42.51883321231343,0.7125511135909098,0.853387401715648,0.9559393496121067
2.888888888888889,39.364653468572286,40.580391945940036,41.965835611457365,0.6931679616751816,0.8353483010567945,0.9470342882560286
3.1111111111111107,38.86879576493682,40.06628703320896,41.37545547414121,0.6773166066248857,0.8184026175186758,0.9385850664786362
3.333333333333333,38.36108725445596,39.54564343452998,40.86841160543512,0.6613702126400093,0.7998612416620781,0.9289845706779225
3.5555555555555554,37.86468092440954,39.045672775212324,40.37822694716228,0.643780432572705,0.7775471213819852,0.9181246768511585
3.7777777777777777,37.35462059489226,38.57488395894489,39.87349036311856,0.6145603618095717,0.7543941424233626,0.9040872058592023
4.0,36.87483724297779,38.10649495403942,39.39943662090712,0.589314568620596,0.7317977193820446,0.892490862001771
4.222222222222222,36.42660959717667,37.657989489045114,38.935463785883556,0.566911901915096,0.7084354768140402,0.8775031463796933
4.444444444444445,35.98702347817562,37.2170173274166,38.469160290865,0.5380497848124525,0.6822127197038899,0.8560472186393698
4.666666666666666,35.553112920867726,36.782413105836255,38.01531708327804,0.5090209443526283,0.6561655455824369,0.8382190968799985
4.888888888888888,35.15392194207934,36.367309615722746,37.62457431044006,0.48042228887989186,0.6288251190213137,0.8190212685110715
5.111111111111111,34.766869525543555,35.97097166446854,37.22468006085431,0.4524672318357343,0.60128679699171,0.7984939506823122
5.333333333333333,34.38514003458451,35.573576266510685,36.80825857650541,0.42571129714759554,0.5751887554989681,0.7767029368918895
5.555555555555555,34.01954227346397,35.207353281365044,36.38904065697675,0.4062415553871837,0.5483461334626345,0.752484535548188
5.777777777777778,33.68572359578296,34.86219399956177,35.97921062582921,0.3893164561793881,0.5196416237621682,0.718978979032269
6.0,33.368167468610366,34.50109605292813,35.58447955029726,0.3613079854341698,0.49442161515820116,0.6920389083638206
6.222222222222221,33.065374704195655,34.16523105556883,35.26244573308369,0.33502127070488846,0.4689617639723146,0.659664943265103
6.444444444444444,32.74417091725494,33.83379451504523,34.944939105086746,0.30961517940708905,0.4445915740053464,0.6377110078799706
6.666666666666666,32.43510696908933,33.50804045003186,34.62549144560127,0.2947694626482088,0.420122663246258,0.6084365432615682
6.888888888888888,32.139076231759,33.20773617070123,34.30108297328523,0.27362608317089854,0.39551088223185543,0.5771727674222588
7.111111111111111,31.8580648513822,32.93683522933581,33.95735787272148,0.25726457007742876,0.37315975724117945,0.5453376118588193
7.333333333333333,31.624070375298896,32.63720001673262,33.67900067671149,0.24032641850332584,0.34973820121899846,0.5138875555115641
7.555555555555555,31.4075501379331,32.369967379807875,33.41429711419109,0.2231059413598936,0.32936736300525704,0.49216713124037204
7.777777777777778,31.206586589215675,32.10112049288167,33.10954347230027,0.20642867742012128,0.3123577682350565,0.46658203010841126
8.0,30.962102266243797,31.841999806126825,32.85699164015576,0.18727849749449904,0.29378916845933356,0.4386374871322579
8.222222222222221,30.718049434686062,31.602069219128598,32.571926790075075,0.17629147042426024,0.27671883789416873,0.4042303578058583
8.444444444444445,30.484470423501808,31.356486523955475,32.317813327589455,0.16324969505621598,0.2621961634288678,0.37399088802633956
8.666666666666666,30.268205584665285,31.135295425382157,32.07325049139929,0.15055285752093875,0.24641787475344135,0.35559142677188266
8.88888888888889,30.104430542012835,30.957937626088395,31.842174923655683,0.1404339195785346,0.2306984336019425,0.33836237287659116
9.11111111111111,29.898275248046232,30.756683338121224,31.62406936119715,0.12748024664438354,0.21642388455694234,0.3218290313101347
9.333333333333332,29.730166424332428,30.561378454629796,31.420344176577984,0.11963443787935504,0.20323093456228902,0.3062916531896176
9.555555555555555,29.544389378568184,30.370664908110676,31.254384382188128,0.11295055324802802,0.19149591892858245,0.29151985346912945
9.777777777777777,29.38556444086659,30.204588294736617,31.075963325001805,0.10343955946521244,0.18034930866800553,0.27750207173130503
10.0,29.253061602569616,30.044676050809834,30.91334700997222,0.09470019423514074,0.17027804205728173,0.26413470349742296
10.222222222222221,29.10939412943734,29.886353276196303,30.752065109100187,0.08899169978092751,0.16162300544162966,0.2512136368100728
10.444444444444445,28.95854325301242,29.729420281202984,30.5960614757828,0.08355997383611558,0.15332361085820723,0.23902183355076653
10.666666666666666,28.80653877997987,29.58847103796706,30.444418232863246,0.07738387218911874,0.14339080302956514,0.22753303935736258
10.888888888888888,28.664371500403703,29.4433935833823,30.299965956457193,0.07183648114148299,0.13547318174105938,0.21670274456302488
11.11111111111111,28.532545014885294,29.30732108909048,30.177406794707508,0.06673154102982626,0.12850294413486088,0.20411058726677836
11.333333333333332,28.400587700834443,29.16547646309057,30.10388818889748,0.06281760238941145,0.12254623222846223,0.19325035423777903
11.555555555555555,28.285494055950604,29.04813530943217,30.00326165983446,0.05929237853419603,0.11638508790942398,0.1859964097201451
11.777777777777777,28.191877132380785,28.931635770332395,29.87971185864352,0.05613046530146797,0.1098689220786719,0.1790378508980697
12.0,28.105769002407627,28.843049684352184,29.786892062025963,0.05327650835086912,0.10541430361985202,0.16932629595646462
12.222222222222221,27.984677896012183,28.757088224842434,29.72044503370614,0.0506925679052363,0.10017469809994398,0.16262623676237278
12.444444444444443,27.881621967347428,28.65513110502405,29.66863918156519,0.04797834862051797,0.09589328712289391,0.1569802809477976
12.666666666666666,27.799530445580686,28.564242168375365,29.603980492729427,0.04546003573564811,0.09223871124349124,0.15164302932714166
12.888888888888888,27.68763639464702,28.480398838200156,29.55661915911923,0.043600361141831565,0.08840948527491625,0.14545702806116867
13.11111111111111,27.581757955253934,28.391982992944946,29.487382163120476,0.041722081194307786,0.08472081722413888,0.1399630795013657
