x1,x2,x3,x4,x5,y
0.7675423921261988,-0.1908624724503697,-1.1614804403359846,-0.02627202911417731,1.386257732082158,4.151337312057189
2.3404515037694105,0.5466034090925377,-0.7128637131048084,0.6075820668072272,-0.6603723937632786,3.365294643019502
1.7928207877471163,-0.9245565073644225,-1.5644489585870118,-0.6935551950238249,1.035427784424496,5.717948230263478
0.3704990789596955,0.7267222092947334,0.3980881673900816,1.1069424858570902,-2.8181599891974596,-0.3140445211091556
-0.8573894895766584,-0.36376455487677894,1.4041540964364103,0.9035923424959178,1.2146104483566975,-0.06754324137653278
-0.06324511104942379,-1.391122976329031,1.3343958346014064,-0.6512203365106276,-0.2685446390747838,-1.4316200831091275
0.5994345812933374,-0.8659187211203448,2.3149616222159737,-0.8495535217497047,-1.5052531285314028,-0.7366943175238334
1.37024260896258,-2.1163111876592446,1.4189664722238273,0.48056272455490046,-0.2567808014462192,0.36569703439271406
-0.5402229454602837,-2.1507133043125264,0.3041001643742071,-1.5371611783163175,-0.7576166772339021,-1.7746313523644945
-0.10393450251455912,-0.5484285203286148,2.5109547520105653,1.4613456003425993,-0.4021467927695783,-1.2327643997497302
0.7437041164077558,-1.2381978212747395,1.8639060236151805,1.2939614989093524,-0.08930446104358816,0.8548160004580951
0.13370529827423275,0.20486870137282084,1.373670459405272,-0.4261031116208257,-0.6054046703904549,0.6281323378725121
0.7134950569481113,-2.935383358991726,1.6218728723378022,0.300350506526113,-0.6867348692364987,0.29053487657434907
1.8357195502389734,-0.20688803441061965,-2.003376607207406,0.8832329993632517,0.8272392067620065,6.409149708885034
1.4800423731188856,0.25883028229097194,3.25892146452989,0.49434326662755307,-0.23277269709160453,-0.3634360556674523
0.8910247177558066,-1.0865121577002084,1.1565035850472323,0.21734021626792127,-0.19207726986176543,1.2208261079984042
-1.9990306239503675,-0.15424207711340684,-0.18025641153745064,-0.23352093917963013,-0.2500459029514354,0.0006062588752328291
0.6723210153059695,-1.3917579975058116,-1.296416285624714,0.26926377240812105,0.20360054814841552,3.3515518165763662
-0.2587181007873189,0.04322917875139222,0.3274652726094676,-0.24816497393156178,0.7125973139810315,1.726855956170569
2.165491140196669,-1.5426999532546983,-0.19895997538277657,1.712721948011744,-0.3857512950585167,1.9109026323508678
-0.05318909997240103,-1.7172776773365757,-0.0234992224741334,0.4817626439320341,-0.16479729099323678,-0.08960077836764846
0.7504471707802042,-1.0651061917210596,-1.1076869483221308,1.4996241090248539,-1.0198055975369955,1.834223600122737
-1.220477658220636,-1.5916822727666102,0.25299054002399884,1.6654684915508366,-0.012182692812069474,-0.8755106145338484
-0.5775999630997554,-1.1786162364061952,-2.0085549552314355,0.5366802635739653,-1.7253160798763187,3.1109464343351267
0.47418280730511225,-1.939632813590532,2.5271749403309207,1.7086732013091965,-1.1032479588277817,-1.2862849443742368
1.2105197713808684,0.1860724584402826,0.496426664321198,0.4495094524111202,-1.171153164274484,2.3450649274546143
-1.5649407363079628,-1.0888228181276862,-1.5590076027297257,-0.796765231319983,-0.2021399058004355,1.3194769822873207
1.3313561495624722,-1.6425533953356781,1.4686570065476336,1.184827447372553,1.4342846150666153,1.7946031141874705
0.3274843181948561,0.2712605550412238,2.231393064957188,0.012284557958305797,-0.7702573288611203,-2.74665779300463
1.1430366794132691,-0.5674768523087366,1.3522715849915585,0.018540035609437844,-0.2052893491197209,0.5986584000718497
-0.8105375381203118,0.008576796250966393,-0.517555203488008,2.736452908544449,-0.4557555403960362,1.532609061218669
1.5176696663873757,-0.23873809749833003,3.0045858471795444,1.3527591408231805,-0.19128694540374613,-1.8774600179126906
-0.16213485285607382,-1.7899918028047894,-0.4683926858643739,-1.0625997814639883,-0.4047197627507131,2.7071077323416604
-0.55516542362269,-0.8733002352183125,0.4387006019121857,-0.37404889483046255,-1.5729220531856178,0.5821806409804298
-0.51374922817828,0.06574559239585043,0.8449371490789678,0.43693846334938236,0.22009344567515862,-0.6910487180311117
-0.3278964559992293,-0.28598173132880267,0.27896814552870147,0.34076220561496684,0.6453041419721752,0.43712219291555754
0.4188513672230735,-1.3033599808015388,0.9157056201480817,0.22514571095346786,-0.1449985210176145,0.3376407278763112
1.3979466103786171,0.2862008403082003,0.25849535530963685,-0.5978903769281971,-0.8816186385522197,1.4980637437419917
-0.05021835654136525,-1.155623846245035,-0.7469095758771719,-1.1147253318798107,0.08015025079740959,3.550353325774734
0.4418804915548445,1.167877145263727,1.5452171463502913,1.7084262086419835,-0.6109806446625834,-0.6616561111341532
0.0998685856774507,-0.47244189469165965,-0.4344139551232799,-0.0318478519110757,1.7606932446053727,3.8976250640419834
-1.4903561567377643,-0.9344192725109802,2.66416138278503,1.5718333175520698,0.48725431301768335,-2.9478463814157085
-0.2689317798984566,-2.2478237359275717,0.3341030243141841,-1.83458530231229,0.5468373976773191,-0.30362042939001777
0.7955075657252122,-1.4435327894977545,0.9974578650075705,1.3990293149729152,-0.8650165259430178,0.994380318726577
0.2446985432313248,-0.6854434705924735,-0.19010861444330487,0.6881262015600413,0.9271298468334215,2.6252928518369174
-0.3085419867855166,-0.31455006139399816,0.6231675378717768,0.40954012886471053,0.1521999342806462,1.1884523575558297
1.5683351269030896,-0.6636449474556643,-0.5196296477331894,0.5079656024690818,0.7266587846515287,4.709753148093214
0.2465529226639831,-0.5844091063644792,-0.0005784279961710843,0.7822009574563111,-0.6682052218061497,0.6041124322749069
0.6198084434795907,-0.2545255575424545,0.0615250851483469,1.636325244700624,0.22859934369561646,1.797808281261663
