x1,x2,x3,y
-1.3124795812402834,0.2653186622960764,-0.08955391518245255,0
-2.3613214501311743,-0.36141140835081753,1.2659529386810564,0
-0.47675850918258644,1.0125798945384306,1.83634299951965,1
0.15643192448030627,-2.040459222562018,-0.04691522582583582,1
-1.1184812086172866,-0.9901206296751174,1.0059594868007231,0
0.5305409601031267,1.1928838822037686,0.6378594683762236,1
0.19477557024171008,0.9097284327778965,1.3443563497567415,1
0.7623671072705895,0.6096216794559209,1.4682063937205283,1
0.4758391698788164,0.8287475262982708,-0.932535073982775,1
-0.02426900702008666,0.5619989972391266,-0.654449088004431,1
-0.6299645607020503,-1.0030707687950602,1.953698746193569,0
-0.6104192780393554,-0.48845656376361973,-1.617838553692634,1
-0.928977494031072,-1.1224569670134419,-2.162900570598866,1
-1.2167408158390702,-0.24326121863781308,-0.30301709609948874,0
-0.1016749960214309,0.6016866334244827,-1.0646504601552416,0
-0.0977409002795082,0.5401087621348682,1.285926025298325,1
0.24327825814819698,-0.3564971758854117,-0.5938459882169673,1
1.7123408759253913,-1.422862092064299,-0.44096702624686224,1
-1.2221484255585138,0.8586832573267413,-1.0809194061206617,1
0.11915227918809637,-1.3492251333974545,1.3874615424474128,0
-0.7046985595158337,0.015355004704690072,-0.11758168930449552,0
-1.2179615582615013,-0.8473713179547229,-1.0782997221241055,0
0.01847646949356203,0.8890519642623024,2.6301882295389443,1
0.8598170773197398,-0.22870730205365872,-0.42029341902435535,1
0.2335226474887823,1.076906992364588,-0.1526549018406459,0
-0.3135616067094369,0.2389685533010239,-0.015033436248890817,0
0.48844184664021995,-0.7997673457280422,0.5248501707133694,1
2.5502138966376457,0.33029950647551753,-0.05546380013202918,1
0.9019945515876385,-1.783880834839008,-0.06838068833741222,1
-1.8431596477215342,1.0301137420357296,-0.6942477118748568,0
0.985198896265737,0.9853341784936882,1.0414867365631262,1
0.18337527319743802,-0.20744257295728366,-1.0589060709388034,0
2.1069857877681137,0.5487084419127424,-1.216794730604546,0
0.25475144764058627,0.30864324054538006,0.36714380892037535,1
-1.056004005464445,-0.19981331340468778,-1.3826237148636578,0
-0.8822967774378826,-1.1111893639188275,-1.4264349563080108,1
0.2871049176382593,0.28086215721408037,2.637971693890564,0
-0.15176585462622538,-0.4144095395400191,-0.7227696105181793,0
-0.2963494151363129,0.24426143278832418,-0.26185709851088484,0
-0.7742822179187526,-0.07587159868671503,-0.3823604134841992,0
-1.9871478380789482,1.2919877124523358,0.6623816240761651,0
1.6815383106219648,-0.7753874263618284,0.23547555257137437,1
-0.4404366789906486,1.6347940973977395,1.1716177949912723,1
0.12358152763573005,2.1973434687562996,1.2999388797256324,1
0.3145857310520779,-0.5287760283366018,-0.5883130959853978,0
0.5037025228079185,2.9910859878693756,-0.2814270430382315,0
-0.27152412621278693,0.273363274594126,0.1504743239474327,0
0.10277661475809159,-0.9226419619221643,-0.11367493560659875,0
0.6786117815123215,-0.6791468256008825,-1.1780193013584552,1
1.5230477536790772,0.8945936617988672,1.8276282480279726,1
0.523742946895887,-0.4689875812233754,2.509832397661938,0
0.7517310640718627,-0.11711220754783734,1.1974335456438345,0
0.7685722519484801,-1.945310769127823,-0.6510923944374611,1
1.178123556363961,1.706608974414184,-0.39538139663512384,0
0.17822984294842117,0.8813913709586627,-2.7702430748205913,0
0.20134784787325868,1.3556989802282218,-0.241945973611685,1
1.2767650515166304,1.0186382098356463,2.366842714066273,1
-0.511810539256577,1.7660120200869718,0.8959528225675805,1
-0.3605677660402738,0.3420123621187473,-0.775708672116916,1
0.3190318274602702,-0.7281633897228597,0.22931091022085212,0
-1.700854819294766,0.2777940837519445,-0.755788476543695,0
-0.8215191637380778,-0.7086624762175956,0.4099435730093524,1
-3.0358827505897006,-0.2837492183063085,1.4789369126306877,0
-2.478259312415203,0.057828774608948606,0.5050398050796596,0
0.13486348361406192,-0.4446759238340558,-0.5716136224381402,1
-0.4317167323558291,0.24627401309867217,-0.3663294951615775,1
-0.025525476501687926,1.7151831810715141,0.7279514247281397,1
0.24268659521228678,-1.1308777780973305,-0.4109612705556315,1
0.6134968651134007,1.6470022749897841,-1.1958466750004586,0
0.8046290613335267,0.07378835085934318,-1.1538069953081957,1
-0.71443457672326,-1.3570857049441216,-0.7308472223042974,1
-0.08409247599401588,-1.6075553407168128,1.1212253889693342,0
0.1053202922842956,0.863532397175121,-0.057838281364951456,1
1.3843175663100173,0.7712924747240861,0.6671160377251543,0
0.7030596006641527,-0.30044902075657565,0.18964462978113839,1
-0.13880559316101687,-0.12242993634909928,0.962047458732298,0
-0.6172900472320322,-0.44539412763778186,0.15074134534795944,1
0.9754014930127393,0.7768584744146549,0.40739403105783417,1
-1.2708582478748842,-1.0428568366243007,-0.2415480323426416,0
-1.4895938568113771,-1.1392445543195406,0.10981072212656275,0
-0.7334218082691979,1.6802170457855858,-0.7739292592500041,0
0.2873389486037199,-0.09600160820051472,-0.41974500299144235,0
1.221915204016442,-1.2204727432579454,0.28663183347144355,0
-0.015786565215915996,-0.8652256994378271,-0.526936877713485,0
0.424735656335509,-0.15115928478244828,-0.12403785907823976,0
1.2980886535199316,0.09238076594764201,0.3072834961210326,1
0.6133327723145401,0.6692396445507716,0.44826755112599564,1
-0.2896842292807225,0.5700760320424879,1.2843566691977248,1
-0.8382584817216744,1.3464937802359642,-0.5840911934939756,0
1.4922422169108611,0.9148847628135522,0.8488651798286887,1
-0.9220435062398143,-0.23180442733687967,-1.7945437462253044,0
-0.0248523238959008,-0.23307379586877278,-2.2218881515975464,1
-0.07410950110027405,-0.35023442596057447,1.2567687365197935,0
-1.9507004627157212,1.4127898772132272,1.109448991940609,1
1.352608807575071,-0.8461230810690568,1.286239659945371,0
1.2256143017623962,0.624329384474247,0.7793896081780466,1
1.6144011384862496,1.1058618815019752,1.0555420990485527,1
-0.03785819506641298,1.8385108638675418,0.9857023723163373,1
-1.1473456582942947,0.21186763238610606,-0.9084169856611501,0
0.14322362735244953,-0.902900733146072,0.5252468198308112,1
-1.1361908779071033,-0.6785313402443672,-0.8883090368825858,0
0.8956865372585511,0.21968004143178882,-1.463664118875622,1
0.8974838063004309,-2.598801034071242,-0.767347288302277,1
0.9428823983877394,1.765533408649211,1.4076877715991782,1
0.6056103350700413,0.19784056598589847,-0.36446644467925665,0
0.3666782925445376,-0.35951614389876163,-0.1338562112598644,0
0.11886651949148493,-1.2729136572754822,-1.8541736489879834,1
-1.7867640027259826,0.6382992606891981,-0.24926679187553413,0
1.513595698273485,0.6645826327190473,2.7765856830692135,1
-0.03239467336159251,-1.9032172520482502,1.401291673629111,0
-0.6513756193136941,0.0032845065681760934,-0.529911901433921,1
-0.18947326273322154,-0.6192929540036533,-0.014147031318770034,0
-2.5279824408430875,-1.2498478705469973,-0.12615013514630263,0
-0.059118893383911,-1.2062477958683842,0.909064219968581,1
0.174920077905105,1.7752489783897705,0.07544169538578306,1
-0.014713563172764541,-0.8099961473238475,-0.6505646235861163,1
-0.6709678363138672,-0.31964465969022965,0.7988227892491379,0
-1.3468999572418237,-0.21939547466006765,-1.08503665002555,0
-1.137839181690444,-0.8698093348894654,-1.0016126904012843,0
-1.2452218130947972,-1.4914048527717412,0.8773466316124179,0
0.5338428103259939,-2.6166584155300945,0.9059073418941059,0
-0.061564871580216354,0.3207705027265518,-0.9087788255448411,1
-2.071289594418121,-0.4028369324000256,-0.7111228454304429,0
-2.2981122334314716,-0.06096113850201269,-0.6049491647135306,0
0.13612604629752142,0.7575469662734738,-0.7947402093814002,1
1.189432549844594,-3.0589292451094297,0.38035774709240183,1
-0.7384897635056267,-1.7353267826163143,0.7037019652591042,0
-0.6208587480701425,0.6230961087503211,-0.42525687593898537,0
-0.6934039212371567,0.4205398346665245,0.8752147899896935,1
-0.11777357659519817,0.02361082878893029,0.23666891829720615,1
0.12433560057435972,-0.3173091020076864,1.2642787351791376,0
0.6958267829422855,-0.03857436407940718,1.0882910881680656,1
-0.8312266670686023,0.7617503205931276,2.156427698307387,0
0.9688813379309431,-0.5851408828429441,-0.6455307241252918,1
-0.5033823952794785,-1.1507695808145422,1.2917662346445242,0
-1.5834409723786051,1.6662259535684718,-0.019024429793699137,0
1.1281391207143614,0.24739858683530114,1.9958502270130503,0
1.289492379472945,0.8876647332105936,3.0778778769414044,1
-1.3256171710966809,-0.30413374687145284,0.453109540967666,1
-0.6817331299139165,1.3934853050515918,0.6232504694162616,0
-2.6079080977041618,-0.03197051309269541,-0.27685486228187306,0
-1.3127947086848404,-0.7629148029966937,0.4155659412132026,0
1.6070437801403987,-1.2346876673173386,1.3237062026161273,1
-1.7940779021177213,-0.40348039380553014,0.04981185385421042,0
0.8101191482368183,-1.850839753073207,0.042484697091764514,0
0.33172060344746396,0.8265784590122864,-1.449437201243263,0
0.32686433693248507,-1.743736174200099,-0.5569688858476295,1
-0.37502149160338305,-0.17061583897255755,1.6661233443383014,1
-0.5189702647828122,-1.5757170257297684,-0.7230104233084536,1
-1.2093183028362586,1.1274537129135465,-1.0290703967118053,0
-1.1394555907462212,-1.106883275528,-1.1841584523686963,1
0.55099345960382,-1.4167074763220964,-0.2989640425903799,0
-0.25866233606218175,-1.1357973650776574,-0.35806359410400446,1
0.6089339739243959,0.9332422481703763,-2.1424568596330364,0
-1.4066142189570328,-1.2588244269798903,0.11183773670582799,1
-0.42655280879375373,0.14670896046684254,1.3084057163681624,0
1.584720712729163,0.036315143179872125,-1.075294613553809,0
0.003927849077158023,-1.122395803511335,0.48829339562058305,0
0.5705082548968157,0.1882767416663719,-0.06884492668734721,1
-0.5186482374190373,-0.2960251106799729,1.036495405571979,0
-1.6378827872065786,-0.3492412339117514,0.4499234350876466,0
0.9943804742058003,-1.3469874874802876,-0.41623162474236197,1
0.8314138699943207,0.8117349694752402,-1.464365894564377,0
-2.3997186070827006,-0.3369611383590982,-1.043409382770744,1
2.163018444573928,0.4977334880790817,-0.6941803103263423,1
-0.09803660936750243,0.7558351600210442,-0.7291386379243636,1
0.8069352355185656,-1.6470866896429326,-1.0348748071171112,1
0.33990457704049254,-0.31253177763965173,-0.9189118682240167,1
1.4476303453314248,-0.43179373113187064,-0.40669669324846114,1
-0.45177004679068283,0.8039253161685025,0.1920639474043963,0
-1.1786933597918303,-1.2062332860469243,-0.08561166462456825,0
-0.7833819528898956,-1.066797400665679,1.8595130749453952,0
-0.5033975712412269,-0.5398688450051319,-0.4081548058315181,1
0.4993754509415463,-0.672325095626923,0.023893364187005234,1
0.4406128601161529,0.5056857822862325,0.7446129204779476,1
0.06774496590737236,0.5690874771289917,0.4491277240454703,1
-0.9398361388413844,-1.4496769500056241,-2.5383392816130455,1
0.6181737830689248,-0.7833977211786546,-0.8388661519035273,1
-0.6793877195253134,-0.74518106663868,-0.1216385933295693,0
0.13206091663601421,1.2989318237543959,-0.6848509880137328,0
0.6735192151884968,-0.736096414341762,-0.7356627427999249,1
-1.0517041582177966,0.8200563165070687,-0.06032426683063061,0
-1.728663555180183,1.7267242222084687,-0.6028340005844871,0
0.5308583565299307,0.327022464649437,-1.7366680325030726,0
-0.09761822446525857,-0.6467169692508824,0.18394995136524148,0
0.4954788953629884,0.757044501284584,0.5669213334104756,1
0.6678132094586161,0.2760383263529415,1.7439040731306226,0
0.3430810548474015,1.3956240970935798,0.09735324762521062,1
1.1539259560780013,0.040643308184987736,2.33337782421439,1
-0.3310594420851068,-0.6425782539045273,-0.9322849191986597,1
-0.2314610168636449,0.04274843222382445,0.27633276418091046,1
-0.4895042420846453,-0.7852271719947593,-0.24551677699301913,0
-1.01163616092034,1.2238434678738999,0.9434998102181372,1
-0.1372742464580732,0.29732868714769206,1.1671714102135846,1
0.9916536701504637,0.6206993228318473,-0.33353130044606816,1
0.32808408036034864,-0.30427998407684687,-0.7508837550854849,0
0.681003629549877,0.8964775309589459,-1.3724042428966508,0
-0.6638387695009356,0.8539559372405946,-0.04608868171253349,0
-0.9633240573640993,-0.5905054460507128,-0.17891833981610736,0
-1.7366869959202298,0.005083343466473006,1.0315931136287013,0
1.0710312656747487,1.3276795795697252,-2.6235012709447108,0
1.2505208583675766,1.1716761001937677,-0.07698423580393542,1
1.2030077866652344,-0.7114265923208897,1.0346007840278724,1
0.22431140653702702,-1.611013399226472,-0.41731476226359443,0
0.742692559843079,0.2298035965103615,-1.8119577248066636,1
0.09958139093230409,-1.0441081679505813,-0.11054741943919247,0
-0.2861836210828768,0.3305405636548206,-0.07138518965702803,1
0.9241755147183395,0.3362550504627144,-1.2099095108659306,0
